stop_name,lat,lon,stop_type
Carlisle St/Hotham St (St Kilda East),-37.86952429,144.9993656,bus
The Avenue/Hotham St (St Kilda East),-37.87196779,144.998913,bus
Grosvenor St/Hotham St (St Kilda East),-37.87382656,144.9985217,bus
Hume Ave/Rees Rd (Melton South),-37.71232119,144.5628487,bus
Moss St/Hume Ave (Melton South),-37.71150478,144.567821,bus
Henty St/Mitchell Rd (Melton South),-37.71379547,144.5709676,bus
Mitchell Rd/Exford Rd (Melton South),-37.71365051,144.5731162,bus
Pigdon St/Rathdowne St (Carlton North),-37.78188858,144.9732425,bus
Hume Ave/Exford Rd (Melton South),-37.71188138,144.5734122,bus
Wilson Rd/Exford Rd (Melton South),-37.70980747,144.5737861,bus
Northcott St/Exford Rd (Melton South),-37.70667584,144.5744327,bus
Exford Rd/Staughton St (Melton South),-37.70425342,144.5745117,bus
opp 59 Staughton St (Melton South),-37.70351564,144.5684452,bus
First Ave/Station Rd (Melton South),-37.70155613,144.5752461,bus
Garry St/Station Rd (Melton South),-37.69792089,144.5759429,bus
Richard Rd/Station Rd (Melton South),-37.69538956,144.5764223,bus
Park St/Rathdowne St (Carlton North),-37.78001029,144.9735436,bus
Alexandra St/High St (Melton),-37.68336452,144.5797392,bus
Melton Bus Interchange/Palmerston St (Melton),-37.68281384,144.5832041,bus
Civic Centre/High St (Melton),-37.68287453,144.5870459,bus
Melton Valley Dr/High St (Melton),-37.68429742,144.5958214,bus
Holland Dr/High St (Melton),-37.68622599,144.5984805,bus
Norton Dr/High St (Melton),-37.68884075,144.6020929,bus
Mount Cottrell Rd/Western Hwy (Melton),-37.70275382,144.6220823,bus
Leakes Rd/Western Hwy (Rockbank),-37.72171824,144.6533203,bus
Amess St/Brunswick Rd (Brunswick East),-37.77883079,144.9751767,bus
Chisholm Dr/Caroline Springs Bvd (Caroline Springs),-37.75177106,144.7399543,bus
Daylesford Tce/Caroline Springs Bvd (Caroline Springs),-37.74964349,144.7394402,bus
La Trobe Uni Terminus (Bundoora),-37.71724793,145.0442649,bus
La Trobe Uni Terminus (Bundoora),-37.71713814,145.0441657,bus
La Trobe Uni Terminus (Bundoora),-37.71699963,145.0439651,bus
La Trobe Uni Terminus (Bundoora),-37.71692795,145.0439897,bus
La Trobe Uni Terminus (Bundoora),-37.71704787,145.0441567,bus
Nicholson St/Holden St (Fitzroy North),-37.77914324,144.9786766,bus
Ivanhoe Aquatic Centre/Bond St (Ivanhoe),-37.76298043,145.0435263,bus
Marie Ave/Collins St (Heidelberg Heights),-37.7371698,145.0494827,bus
196 Waiora Rd (Heidelberg Heights),-37.73289786,145.060386,bus
Dougharty Rd/Waiora Rd (Heidelberg Heights),-37.73526139,145.0599839,bus
St Hellier St/Edwin St (Heidelberg Heights),-37.74969196,145.0508451,bus
Heidelberg Repatriation Hospital/Edwin St (Heidelberg Heights),-37.75484155,145.0499835,bus
Banksia St/Edwin St (Heidelberg Heights),-37.75662871,145.0496074,bus
Banksia St/St Elmo Rd (Ivanhoe),-37.75768916,145.0472526,bus
Roseland Gr/St Elmo Rd (Ivanhoe),-37.76072446,145.0466052,bus
Deepdene PS/Burke Rd (Kew),-37.80867041,145.060938,bus
Porter St/Holden St (Fitzroy North),-37.77973617,144.9838266,bus
Clifton Gr/St Elmo Rd (Ivanhoe),-37.7636511,145.0459266,bus
Banksia St/St Elmo Rd (Ivanhoe),-37.75767695,145.0470599,bus
Heidelberg Repatriation Hospital/Banksia St (Ivanhoe),-37.75736771,145.0479762,bus
Banksia St/Edwin St (Heidelberg Heights),-37.75660938,145.0495284,bus
Forster St/Edwin St (Heidelberg Heights),-37.75478638,145.0499168,bus
Bell St/Edwin St (Heidelberg Heights),-37.75327697,145.0501948,bus
St Hellier St/Edwin St (Heidelberg Heights),-37.7494022,145.0507619,bus
Darvall St/Waiora Rd (Heidelberg Heights),-37.74004045,145.0590534,bus
St Georges Rd/Holden St (Fitzroy North),-37.78006327,144.9871446,bus
Raleigh St/Napier St (Essendon),-37.75357258,144.9179004,bus
Glass St/Napier St (Essendon),-37.74640418,144.9192021,bus
Salmon Ave/Napier St (Essendon),-37.74405967,144.919631,bus
Milton Ct/Southern Rd (Heidelberg Heights),-37.742475,145.0503989,bus
Park St/Bennett St (Fitzroy North),-37.7810798,144.9880935,bus
Woodland St/Napier St (Strathmore),-37.7422536,144.9199312,bus
Glenbervie Rd/Napier St (Strathmore),-37.74018532,144.920182,bus
Napier St/Hayes Rd (Strathmore),-37.73883181,144.9195731,bus
James St/Hayes Rd (Strathmore),-37.73867525,144.9178526,bus
Houston Ave/Hayes Rd (Strathmore),-37.73824256,144.9142788,bus
Carnarvon Rd/Hayes Rd (Strathmore),-37.73786304,144.9111689,bus
Lloyd St/Carnarvon Rd (Strathmore),-37.7354595,144.9113159,bus
Marks St/York St (Strathmore),-37.73435403,144.9150461,bus
Strathmore PS/York St (Strathmore),-37.73471424,144.918599,bus
Loch Cres/Napier St (Strathmore),-37.73171519,144.9187057,bus
Rowe St/Rushall Cres (Fitzroy North),-37.78356301,144.9910238,bus
Loch Cres/Fenacre St (Strathmore),-37.73028159,144.9171346,bus
Lebanon St/Fenacre St (Strathmore),-37.72823273,144.9174643,bus
Amar St/Lebanon St (Strathmore),-37.7274146,144.9155357,bus
Lebanon St/Streldon Ave (Strathmore),-37.72520506,144.9128974,bus
Eldorado St/Streldon Ave (Strathmore),-37.72422115,144.9112799,bus
Vision St/Woolart St (Strathmore),-37.72270444,144.9080777,bus
Menarra St/Woolart St (Strathmore),-37.72018591,144.9073318,bus
Lamart St/Mascoma St (Strathmore),-37.7191126,144.9052518,bus
Strathaird St/Mascoma St (Strathmore),-37.71898306,144.9020222,bus
Clifton Hill Interchange/Queens Pde (Clifton Hill),-37.78604256,144.9942724,bus
Mascoma St/Lockheed St (Strathmore Heights),-37.71632655,144.8975821,bus
Boeing Rd/Lockheed St (Strathmore Heights),-37.7140804,144.8979632,bus
Caravelle Cres/Mascoma St (Strathmore Heights),-37.71255282,144.8951818,bus
Palagia Ct/Mascoma St (Strathmore Heights),-37.71117416,144.8926685,bus
Airport West SC/Louis St (Airport West),-37.71367284,144.8887748,bus
Moore Rd/Louis St (Airport West),-37.7162514,144.8883386,bus
Louis St/Marshall Rd (Airport West),-37.71755338,144.8880747,bus
Cope St/Marshall Rd (Airport West),-37.71707972,144.8842764,bus
Sexton St/Marshall Rd (Airport West),-37.71678866,144.8816188,bus
Cunningham St/High St (Northcote),-37.78254767,144.9964902,bus
Victory Rd/Sexton St (Airport West),-37.71795001,144.8810525,bus
Parer Rd/Sexton St (Airport West),-37.71900221,144.8809318,bus
Thomas St/Parer Rd (Airport West),-37.71891544,144.8766119,bus
Coburg Railway Station/146 Bell St (Coburg),-37.74092887,144.9632617,bus
Sunshine Ave/Apollo Rd (Taylors Lakes),-37.70875373,144.8030584,bus
Rutherglen Way/Sunshine Ave (Taylors Lakes),-37.70465066,144.8019433,bus
Keilor Retirement Village/Old Calder Hwy (Keilor),-37.70343209,144.8081268,bus
Petrik Dr/Old Calder Hwy (Keilor),-37.70455341,144.8131865,bus
Burrowye Cres/Old Calder Hwy (Keilor),-37.70695847,144.8170177,bus
High St/Westgarth St (Northcote),-37.78120564,144.9975937,bus
Augustines Way/Old Calder Hwy (Keilor),-37.71017444,144.8208481,bus
Hopkins Ave/Barwon Ave (Keilor),-37.715465,144.8247883,bus
Barwon Ave/Patterson Ave (Keilor),-37.71733026,144.8238035,bus
Loddon Ave/Patterson Ave (Keilor),-37.71994118,144.821719,bus
Campaspe Cres/Patterson Ave (Keilor),-37.72130959,144.8231084,bus
Yarra View Retirement Village/Warburton Hwy (Warburton),-37.7524746,145.7021746,bus
Tambo Ct/Green Gully Rd (Keilor),-37.72048465,144.8277272,bus
Brookside P-9 College/Caroline Springs Bvd (Caroline Springs),-37.74764282,144.7366185,bus
Westgarth Railway Station/Westgarth St (Northcote),-37.78146059,144.9998691,bus
Brookside Central/Caroline Springs Bvd (Caroline Springs),-37.74563159,144.735125,bus
Chestnut St/Somerset Rd (Campbellfield),-37.67847104,144.9603449,bus
Hughes Ave/Rockbank Middle Rd (Caroline Springs),-37.74424156,144.7392301,bus
Lanaghan Ave/Rockbank Middle Rd (Caroline Springs),-37.74567269,144.7414903,bus
Mockridge Ave/Rockbank Middle Rd (Caroline Springs),-37.74660118,144.7457405,bus
Melton Waves/Coburns Rd (Melton),-37.67863019,144.5690654,bus
Northcote Park/Westgarth St (Northcote),-37.78197013,145.0038749,bus
Oleander Dr/Westmill Dr (Hoppers Crossing),-37.86851967,144.6722794,bus
Simpson St/Westgarth St (Northcote),-37.78219024,145.0056971,bus
Banksia Gardens/Pearcedale Pde (Broadmeadows),-37.67624245,144.9194519,bus
Millewa Cres/Riggall St (Dallas),-37.67543954,144.9255402,bus
92 Riggall St (Dallas),-37.67569961,144.9275172,bus
Eltham St/Blair St (Dallas),-37.67521381,144.9296169,bus
Dallas Shopping Centre/Blair St (Dallas),-37.6730084,144.9312995,bus
Lismore St/Blair St (Dallas),-37.67060472,144.9319558,bus
Opp 178 Blair St (Dallas),-37.66983246,144.9321133,bus
Corinella Cres/Blair St (Dallas),-37.66715617,144.9326411,bus
Westgarth St/Victoria Rd (Northcote),-37.78231282,145.0097474,bus
Holy Child Primary School/Blair St (Dallas),-37.66581802,144.9329049,bus
Blair St/Barry Rd (Dallas),-37.66510025,144.9341152,bus
Kyabram St/Barry Rd (Coolaroo),-37.66544286,144.937212,bus
384 Barry Rd (Coolaroo),-37.66608266,144.9439169,bus
Jesica Rd/Sydney Rd (Campbellfield),-37.65960023,144.9535952,bus
National Bvd/Sydney Rd (Campbellfield),-37.65592133,144.9529594,bus
Ford Customer Service Division/1743 Sydney Rd (Campbellfield),-37.65150261,144.952276,bus
Dennis Railway Station/Victoria Rd (Northcote),-37.7799317,145.0101632,bus
Truck City Dr/Sydney Rd (Campbellfield),-37.64735668,144.9517325,bus
Somerton Rd/Sydney Rd (Somerton),-37.64387751,144.9511821,bus
Austrak Dr/Sydney Rd (Somerton),-37.63778627,144.9501935,bus
Stanley Dr/Sydney Rd (Somerton),-37.62858711,144.948758,bus
La Mirage Convention Centre/210 Sydney Rd (Somerton),-37.62471941,144.9481505,bus
Apollo Caravan Park/280 Sydney Rd (Craigieburn),-37.61880027,144.9472143,bus
Reserve Bank Of Australia/Sydney Rd (Craigieburn),-37.61287894,144.9461536,bus
Craigieburn Plaza Shopping Centre/Craigieburn Rd (Craigieburn),-37.59884808,144.9394831,bus
Plumpton Ave/Craigieburn Rd (Craigieburn),-37.59846849,144.9358124,bus
Craigieburn Police Station/Craigieburn Rd (Craigieburn),-37.59808823,144.9331386,bus
Milton Ct/Southern Rd (Heidelberg Heights),-37.74235902,145.05047,bus
Clarke St/Victoria Rd (Northcote),-37.77789077,145.010445,bus
Raleigh St/Napier St (Essendon),-37.7534691,144.9181643,bus
Glass St/Napier St (Essendon),-37.74632631,144.9193859,bus
Woodvale Cl/Napier St (Essendon),-37.7444576,144.9197106,bus
Woodland St/Napier St (Strathmore),-37.74231826,144.9200202,bus
Glenbervie Rd/Napier St (Strathmore),-37.74025898,144.9202707,bus
Napier St/Hayes Rd (Strathmore),-37.7386993,144.9192136,bus
Bastings St/Victoria Rd (Northcote),-37.77502629,145.0110555,bus
James St/Hayes Rd (Strathmore),-37.73850672,144.9180048,bus
Houston Ave/Hayes Rd (Strathmore),-37.73813665,144.913896,bus
Carnarvon Rd/Hayes Rd (Strathmore),-37.73780719,144.9110683,bus
Lloyd St/Carnarvon Rd (Strathmore),-37.73546212,144.9114633,bus
Marks St/York St (Strathmore),-37.73434059,144.9142862,bus
Loeman St/Napier St (Strathmore),-37.73442981,144.9188226,bus
Loch Cres/Napier St (Strathmore),-37.73167276,144.9188544,bus
Loch Cres/Fenacre St (Strathmore),-37.73063408,144.9171928,bus
Lebanon St/Fenacre St (Strathmore),-37.72821712,144.9176009,bus
Amar St/Lebanon St (Strathmore),-37.72675062,144.9146807,bus
Mitchell St/Victoria Rd (Northcote),-37.77323776,145.0113418,bus
Lebanon St/Eldorado St (Strathmore),-37.72510779,144.9130022,bus
Eldorado St/Streldon Ave (Strathmore),-37.72408544,144.9112497,bus
Vision St/Woolart St (Strathmore),-37.72245681,144.9078351,bus
Menarra St/Woolart St (Strathmore),-37.71989204,144.9070224,bus
Lamart St/Mascoma St (Strathmore),-37.71909116,144.9050596,bus
Strathaird St/Mascoma St (Strathmore),-37.71888418,144.9020364,bus
Mascoma St/Lockheed St (Strathmore Heights),-37.71637341,144.8976829,bus
Boeing Rd/Lockheed St (Strathmore Heights),-37.71400136,144.8980789,bus
Caravelle Cres/Mascoma St (Strathmore Heights),-37.71244575,144.8952416,bus
Northcote Bowl/Victoria Rd (Northcote),-37.77065558,145.0115926,bus
Palagia Ct/Mascoma St (Strathmore Heights),-37.71113996,144.8927716,bus
Dromana Ave/Matthews Ave (Airport West),-37.7127505,144.8896064,bus
Moore Rd/Louis St (Airport West),-37.7162021,144.8881018,bus
Louis St/Marshall Rd (Airport West),-37.71748092,144.8880541,bus
Cope St/Marshall Rd (Airport West),-37.71703428,144.8842551,bus
Sexton St/Marshall Rd (Airport West),-37.71675161,144.8815631,bus
Victory Rd/Sexton St (Airport West),-37.71802903,144.8809368,bus
Thomas St/Parer Rd (Airport West),-37.71872445,144.8765153,bus
Northcote Aquatic Centre/Victoria Rd (Northcote),-37.76841417,145.0117435,bus
Stella Way/Pannam Dr (Hoppers Crossing),-37.86958772,144.6935711,bus
Hoppers Crossing Sec Col/Pannam Dr (Hoppers Crossing),-37.86844914,144.6966303,bus
Saddington Ave/Hogans Rd (Hoppers Crossing),-37.86411246,144.6955946,bus
Morris Rd/Bellbridge Dr (Hoppers Crossing),-37.86110472,144.7053837,bus
Coolabah Cres/Maple Cres (Hoppers Crossing),-37.86024853,144.7086155,bus
Grevillea Cres/Maple Cres (Hoppers Crossing),-37.85932639,144.7121675,bus
Fortuna Ave/Bulleen Rd (Balwyn North),-37.78597368,145.0765885,bus
Dona Dr/Birchwood Bvd (Hoppers Crossing),-37.86114201,144.7165669,bus
Michelle Ct/Birchwood Bvd (Hoppers Crossing),-37.86358343,144.7156049,bus
Townville Cres/Birchwood Bvd (Hoppers Crossing),-37.86411086,144.7112124,bus
Nicklaus Dr/Bellbridge Dr (Hoppers Crossing),-37.86566529,144.7105164,bus
Bellbridge Primary School/Bellbridge Dr (Hoppers Crossing),-37.87055764,144.7100126,bus
Mokhtar Dr/Bellbridge Dr (Hoppers Crossing),-37.87334299,144.7091305,bus
Hotham Cres/Bellbridge Dr (Hoppers Crossing),-37.87457976,144.7041584,bus
Fitzgerald Rd/Glengala Rd (Sunshine West),-37.78640439,144.791847,bus
Sunshine Secondary College/266 Glengala Rd (Sunshine West),-37.78670157,144.7947223,bus
Victoria Rd/Darebin Rd (Thornbury),-37.76474472,145.0127159,bus
Allison St/Glengala Rd (Sunshine West),-37.78689747,144.7965219,bus
Lorna Cres/Glengala Rd (Sunshine West),-37.78718563,144.7989206,bus
Ralph St/Glengala Rd (Sunshine West),-37.78736536,144.800823,bus
Evelyn Cres/Glengala Rd (Sunshine West),-37.78763013,144.8029385,bus
Dinnell St/Glengala Rd (Sunshine West),-37.78787166,144.8052592,bus
Links St/Glengala Rd (Sunshine West),-37.78819723,144.8082246,bus
Bell St/Glengala Rd (Sunshine West),-37.78856488,144.8115181,bus
Carter St/Glengala Rd (Sunshine West),-37.78971184,144.8150499,bus
Simmie St/Glengala Rd (Sunshine West),-37.79027691,144.8168501,bus
Krambruk St/Glengala Rd (Sunshine West),-37.78985339,144.8197696,bus
Wilmoth St/Darebin Rd (Thornbury),-37.76510336,145.0163503,bus
Mernda St/Glengala Rd (Sunshine West),-37.78885839,144.8229783,bus
Houghton Ave/Tarneit Rd (Tarneit),-37.83887775,144.6729958,bus
Edgar St/Greaves St (Werribee),-37.89765343,144.6469352,bus
Werribee St North/Greaves St (Werribee),-37.89585517,144.6453323,bus
Manorvale Primary School/Greaves St (Werribee),-37.89390266,144.6436775,bus
Greaves Street North/Gerald St (Werribee),-37.89048843,144.6396816,bus
Edinburgh Ct/Westminster Dr (Werribee),-37.89203722,144.6373807,bus
Ballan Rd/Westminster Dr (Werribee),-37.89443283,144.6355188,bus
Cadell Ave/Tarneit Rd (Tarneit),-37.83699603,144.6726232,bus
National Bowls Centre/264 Darebin Rd (Fairfield),-37.76580047,145.0229727,bus
Lakeview Gr/Evergreen Dr (Wyndham Vale),-37.88423617,144.617847,bus
Olympic Way/Greens Rd (Wyndham Vale),-37.88946487,144.6237502,bus
Bowman St/Wattle Ave (Werribee),-37.90073972,144.6725267,bus
Grange Rd/Darebin Rd (Fairfield),-37.76632079,145.02767,bus
Willowtree (Before) Dr/Wattle Ave (Werribee),-37.90209565,144.67502,bus
Willowtree (After) Dr/Wattle Ave (Werribee),-37.90374215,144.6780843,bus
Montpellier Dr/Edwards Rd (Werribee),-37.90527938,144.6783545,bus
Tower Rd/Edwards Rd (Werribee),-37.90799889,144.6778026,bus
Main Dr/K Rd (Werribee South),-37.92223918,144.6811314,bus
Finch Rd/Beach Rd (Werribee South),-37.97288162,144.6888955,bus
Bamfield Rd/Southern Rd (Heidelberg Heights),-37.74272923,145.0543302,bus
Ford Cres/Darebin Rd (Fairfield),-37.76662028,145.0304887,bus
Shamrock St/Richardson St (Essendon),-37.75326798,144.9144358,bus
Florence St/Thistle St (Essendon),-37.75121177,144.9123144,bus
Lincoln Rd/Florence St (Essendon),-37.75140905,144.9092103,bus
Banchory St/Woolley St (Essendon),-37.75090684,144.9073177,bus
McCracken St/Woolley St (Essendon),-37.7505499,144.9039683,bus
Hedderwick St/Woolley St (Essendon),-37.7502953,144.9002982,bus
Roberts St/Mary St (Essendon),-37.7494191,144.898666,bus
Nimmo St/Mary St (Essendon),-37.74918369,144.8965844,bus
Oriel Rd/Livingstone St (Ivanhoe),-37.7669673,145.0339988,bus
Bradshaw St/Mary St (Essendon),-37.748862,144.8937107,bus
Hoffmans Rd/Mary St (Essendon),-37.74854064,144.8908598,bus
Diamond St/Rosehill Rd (Niddrie),-37.74875248,144.8896054,bus
Rosehill Rd/Garnet St (Niddrie),-37.74830345,144.8871781,bus
Ida St/Garnet St (Niddrie),-37.74548761,144.8879504,bus
Hoffmans Rd/Vaynor St (Niddrie),-37.74516059,144.8903203,bus
Muriel St/Hoffmans Rd (Niddrie),-37.74358642,144.8914885,bus
Gibson Ct/Hoffmans Rd (Niddrie),-37.74134729,144.8917563,bus
Matthews Ave/Keilor Rd (Niddrie),-37.73572771,144.8884434,bus
Carrington Rd/Hoffmans Rd (Niddrie),-37.73809399,144.8922571,bus
Livingstone St/Oriel Rd (Ivanhoe),-37.76587189,145.0353219,bus
Keilor Rd/Newman St (Niddrie),-37.73424272,144.8830277,bus
Florence St/Hotham Rd (Niddrie),-37.73455862,144.8795465,bus
Hotham Rd/The Avenue (Niddrie),-37.73366249,144.8778246,bus
Campbellfield Plaza/Sydney Rd (Campbellfield),-37.68699012,144.9594651,bus
Sandra Ave/Anderson Rd (Fawkner),-37.69478646,144.9600453,bus
Leighton Cres/Anderson Rd (Fawkner),-37.69513977,144.9632792,bus
Selola Ct/Anderson Rd (Fawkner),-37.69559696,144.9673155,bus
Hogan St/Anderson Rd (Fawkner),-37.69581992,144.9692715,bus
Hugo Ct/Anderson Rd (Fawkner),-37.69613524,144.9718828,bus
Ford St/Oriel Rd (Ivanhoe),-37.76356574,145.0359165,bus
Anderson Rd/Beccles St (Fawkner),-37.69686217,144.9738023,bus
16 Beccles St (Fawkner),-37.69814735,144.9735972,bus
Preston St/Tyson St (Fawkner),-37.70017686,144.973179,bus
John Fawkner Colllege/Jukes Rd (Fawkner),-37.70247838,144.9723337,bus
Minona St/Jukes Rd (Fawkner),-37.7023275,144.9708973,bus
Toora St/Marshall St (Ivanhoe),-37.76928529,145.0471179,bus
Ledger Ave/Major Rd (Fawkner),-37.70737836,144.968525,bus
Miller St/Major Rd (Fawkner),-37.70770876,144.9714879,bus
Major Rd/James St (Fawkner),-37.70852496,144.9738817,bus
24 James St (Fawkner),-37.7098546,144.9736413,bus
James St/Lynch Rd (Fawkner),-37.71200084,144.9726754,bus
Mutton Rd/Lynch Rd (Fawkner),-37.71157084,144.9686374,bus
Yuroke St/Mutton Rd (Fawkner),-37.71346226,144.9680525,bus
Lorne St/Mutton Rd (Fawkner),-37.71528632,144.9677418,bus
Kiddle St/Lorne St (Fawkner),-37.71570763,144.970226,bus
Lesleigh St/Lorne St (Fawkner),-37.71603036,144.9732689,bus
Lower Heidelberg Rd/Marshall St (Ivanhoe),-37.77124358,145.0467371,bus
Argyle St/Derby St (Fawkner),-37.71830092,144.9727192,bus
15 Queens Pde (Fawkner),-37.71963102,144.9709358,bus
41 Queens Pde (Fawkner),-37.7193973,144.9688774,bus
Marlborough St/Albert St (Fawkner),-37.718467,144.9677116,bus
Brockley Rd/Argyle St (Fawkner),-37.71730973,144.9669718,bus
Lorne St/Wembley Rd (Fawkner),-37.71543479,144.9653781,bus
Sydney Rd/Lorne St (Fawkner),-37.71498753,144.9629627,bus
St Marks Church/Sydney Rd (Hadfield),-37.71655877,144.9626247,bus
Merlynston Railway Station/Sydney Rd (Coburg North),-37.72220558,144.963457,bus
The Boulevard/Lower Heidelberg Rd (Ivanhoe East),-37.77176163,145.0491757,bus
340 Plenty Rd (Mill Park),-37.66582347,145.0720646,bus
Rivergum Dr/Plenty Rd (Mill Park),-37.6622193,145.0726566,bus
Bottlebrush Dr/Plenty Rd (Mill Park),-37.66021699,145.0736607,bus
Peacock St/Willmott Dr (Hoppers Crossing),-37.88672004,144.6854072,bus
Huntingfield Dr/Willmott Dr (Hoppers Crossing),-37.88559711,144.6878755,bus
Warringa Park School/Warringa Cres (Hoppers Crossing),-37.88388825,144.6880427,bus
Yarrabee Dr/Warringa Cres (Hoppers Crossing),-37.88127015,144.6845887,bus
Sier Ave/Cameron Dr (Hoppers Crossing),-37.86862555,144.6872468,bus
Ivanhoe Park/153 Lower Heidelberg Rd (Ivanhoe),-37.77208051,145.0526528,bus
Cumming Dr/Hogans Rd (Hoppers Crossing),-37.86394857,144.6955088,bus
Morris Rd/Bellbridge Dr (Hoppers Crossing),-37.86092674,144.7050368,bus
Coolabah Cres/Maple Cres (Hoppers Crossing),-37.86005615,144.7089169,bus
Grevillea Cres/Maple Cres (Hoppers Crossing),-37.85924578,144.7121927,bus
